ddate,timestamp,calculated_vix,market_vix,dte1,dte2,f1,f2,k0_1,k0_2,sigma1,sigma2,r1,r2,call_volume,put_volume,put_call_volume_ratio,call_oi,put_oi,put_call_oi_ratio,avg_call_iv,avg_put_iv,put_call_iv_ratio,otm_put_iv_skew,vix_diff,calc_time
2018-10-19,2024-12-22 14:23:44.269731,20.01555786403529,19.889999389648438,28,35,2765.751316777124,2766.5032956150744,2765.0,2765.0,0.03889165306313679,0.03677469451732479,0.021780965662345615,0.021846909148783587,139183,233267,1.6759733588153725,739123,1677722,2.2698820088131475,0.23705084444444446,0.2558842666666667,1.0794488721032,1.4030690215859285,0.1255584743868532,1.610825777053833
2018-10-22,2024-12-22 14:23:45.643575,19.74713729316535,19.639999389648438,25,32,2754.5993723127576,2755.350702157444,2755.0,2755.0,0.038292402986683204,0.03663812841052816,0.02168204635574956,0.02172820930767479,141084,231435,1.640405715743812,750735,1683019,2.2418283415586058,0.2719950877192982,0.2599911403508772,0.9558670435224581,1.4279507561431135,0.10713790351691088,1.3736398220062256
2018-10-23,2024-12-22 14:23:47.010217,20.74292845228387,20.709999084472656,24,31,2744.7496173995337,2745.5510832682826,2745.0,2745.0,0.04327172730810655,0.04049351592625409,0.021978789599203175,0.021985383393453864,183197,328517,1.793244430858584,785829,1774923,2.2586631442718454,0.26485970017636684,0.27812336860670195,1.0500780919917336,1.4103358893791302,0.032929367811213694,1.366454839706421
2018-10-24,2024-12-22 14:23:48.375736,25.273339962323742,25.229999542236328,30,37,2664.298669959917,2663.9475556958955,2665.0,2665.0,0.06051237279642855,0.05942823167405611,0.021879880076668568,0.021949117256051583,100662,253732,2.520633406846675,1067730,2248034,2.105433021456735,0.29714999999999997,0.29843249235474006,1.0043159762905607,1.4557955971209802,0.043340420087414344,1.3653202056884766
2018-10-25,2024-12-22 14:23:49.956705,24.369430238172598,24.219999313354492,29,36,2684.6994504976765,2685.8519214035177,2685.0,2685.0,0.05647465460756895,0.05521898986735458,0.021780965662345615,0.021879880076668568,202787,228443,1.1265169858028374,455726,805703,1.767954867617823,0.262155981416957,0.2490171893147503,0.9498817763714895,1.4272485965337807,0.14943092481810538,1.5807678699493408
2018-10-26,2024-12-22 14:23:51.324599,24.176575082644124,24.15999984741211,28,35,2669.6493882947375,2669.3485902411358,2670.0,2670.0,0.055762557654527346,0.05458904161599657,0.021484193063803954,0.02156663431411973,42022,219524,5.224025510446909,467710,848856,1.8149195014004404,0.2850294186046512,0.28088104651162793,0.9854458107751423,1.4054451452973495,0.016575235232014762,1.3676362037658691
2018-10-29,2024-12-22 14:23:52.661586,24.816704592385523,24.700000762939453,25,32,2642.5461336721805,2642.2043894246003,2645.0,2640.0,0.059463307000441536,0.0579913009305946,0.02158312215639731,0.021609502421321213,37350,127711,3.4193038821954485,465814,821454,1.7634807025980328,0.2667582004555809,0.2878463553530752,1.079053445635332,1.4398457132717177,0.11670382944607027,1.3367884159088135
2018-10-30,2024-12-22 14:23:54.016319,23.509728900348488,23.350000381469727,24,31,2683.7981439174973,2683.5972413481177,2685.0,2685.0,0.053109076766551785,0.052263884908081655,0.021978789599203175,0.02199527404406901,166167,151598,0.9123231447880746,465926,781162,1.6765795426741585,0.23699123831775704,0.267919976635514,1.1305058302462971,1.3560248022400563,0.1597285188787616,1.354543924331665
2018-10-31,2024-12-22 14:23:55.618087,21.293468774399457,21.229999542236328,30,37,2704.799619988548,2704.5489491328954,2705.0,2705.0,0.04295480328438866,0.043019596539706946,0.021879880076668568,0.02201835203862427,131678,191992,1.458041586293838,627584,993204,1.582583367326127,0.2601395696913003,0.2415167446211413,0.9284121785383972,1.39364323919887,0.06346923216312916,1.6015758514404297
2018-11-01,2024-12-22 14:23:56.996362,19.395970163902827,19.34000015258789,29,36,2736.70314215389,2736.3530847859047,2735.0,2735.0,0.03549126907938075,0.036368583716100605,0.021978789599203175,0.022117254713467566,110319,158365,1.4355188136223134,447607,712489,1.5917735870976102,0.2030811149032992,0.23943754266211603,1.179024168624092,1.3174334195373252,0.05597001131493684,1.3780882358551025
2018-11-02,2024-12-22 14:23:58.421031,19.575212341658066,19.510000228881836,28,35,2722.996456213973,2722.7450379057764,2725.0,2725.0,0.035913405470618276,0.03708835306135457,0.021780965662345615,0.0219293354493795,68243,109349,1.6023474935158184,475248,771392,1.6231357101976231,0.20692149321266967,0.2383593891402715,1.1519315148924167,1.3341118521547481,0.06521211277622996,1.4244482517242432
2018-11-05,2024-12-22 14:23:59.786783,19.982875698903168,19.959999084472656,25,32,2738.046880373656,2737.795543532517,2740.0,2740.0,0.03698439393606472,0.038097746941964314,0.021879880076668568,0.021939226377173358,166920,221439,1.3266175413371675,489143,818401,1.6731323968655383,0.2259111111111111,0.24437025462962966,1.0817097637550006,1.3379617636671013,0.02287661443051192,1.3654992580413818
2018-11-06,2024-12-22 14:24:01.359777,19.94549401475341,19.90999984741211,24,31,2758.1471127668615,2757.996023001632,2760.0,2760.0,0.037036622069782796,0.03777383024601746,0.02217659397084105,0.0221963733320669,44019,51021,1.15906767532202,520283,894409,1.7190817305197363,0.24411335697399528,0.24518321513002364,1.0043826285021442,1.3457631527116767,0.03549416734130162,1.5727741718292236
2018-11-07,2024-12-22 14:24:02.722582,16.366640797707806,16.360000610351562,30,37,2815.0,2815.400946705862,2815.0,2815.0,0.025376867147481497,0.026444079349023635,0.02217659397084105,0.022315045391753968,221258,288213,1.302610527076987,640620,1001995,1.5641019637226437,0.24111468599033817,0.2259983574879227,0.9373064795272521,1.326700241561362,0.006640187356243388,1.3625786304473877
2018-11-08,2024-12-22 14:24:04.089471,16.74867007832973,16.719999313354492,29,36,2807.795933683201,2808.0956545622867,2810.0,2810.0,0.02647230544332396,0.027078922186085326,0.021978789599203175,0.02213703466154547,111575,120144,1.0768003585032488,312133,438332,1.4043116235707214,0.19656640624999996,0.22797287946428574,1.159775384886174,1.3282612041060395,0.028670764975238683,1.3667020797729492
2018-11-09,2024-12-22 14:24:05.471515,17.37658451139388,17.360000610351562,28,35,2777.6457981988874,2777.7951043609396,2780.0,2780.0,0.028352823139180017,0.029116236944575276,0.021978789599203175,0.022127144711959302,23833,77353,3.245625812948433,380655,545540,1.433161261509766,0.17243145434047352,0.22595727170236754,1.3104179429827514,1.35315875564653,0.016583901042316995,1.3818588256835938
2018-11-12,2024-12-22 14:24:07.075613,20.426317924045126,20.450000762939453,25,32,2727.303733659661,2727.64517094209,2725.0,2730.0,0.039812156680701385,0.03943727952265407,0.022201318141808826,0.02225571024210158,81738,90769,1.1104871663118745,334100,549898,1.6459084106554924,0.24817048406139317,0.23295112160566706,0.9386737608491705,1.442494050013553,0.023682838894327318,1.6039094924926758
2018-11-13,2024-12-22 14:24:08.439281,20.082530361579,20.020000457763672,24,31,2726.0015676316884,2726.302597346458,2725.0,2725.0,0.03872830924506961,0.038140009878784714,0.022275488820911963,0.022301859955068712,106183,203083,1.9125754593484834,380525,578711,1.5208225477958084,0.23819415971394517,0.23084958283671037,0.9691655879134269,1.448223750856746,0.06252990381532797,1.3634073734283447
2018-11-14,2024-12-22 14:24:09.821402,21.281014236676693,21.25,30,37,2697.795744220372,2698.546542307487,2700.0,2700.0,0.042904569499733945,0.04307264947457589,0.022275488820911963,0.022483152090163105,146324,282286,1.9291845493562232,2503483,3750539,1.4981284075026673,0.26678641618497106,0.26404053468208094,0.9897075662915824,1.379440115240686,0.03101423667669323,1.3818717002868652
2018-11-15,2024-12-22 14:24:11.193041,19.945900144699223,19.979999542236328,29,36,2734.799631999943,2735.451020860112,2735.0,2735.0,0.03762910981809962,0.038262588372988945,0.021879880076668568,0.022117254713467566,165109,241173,1.4606896050487859,2317737,3469105,1.4967638692396936,0.2231477216238608,0.2572969345484673,1.1530341097641528,1.375564568361124,0.03409939753710489,1.3714516162872314
2018-11-16,2024-12-22 14:24:12.779013,18.26019963795133,18.139999389648438,28,35,2741.352413800639,2742.204863062133,2740.0,2740.0,0.03133263856353437,0.03234515837779505,0.021978789599203175,0.022143627934099793,234511,272050,1.1600735146752177,2342386,3332748,1.4228005119566118,0.22985046968403075,0.23973851409052094,1.043019465742589,1.3755442734012466,0.12020024830289344,1.585709571838379
2018-11-19,2024-12-22 14:24:14.145348,20.16765294475239,20.100000381469727,25,32,2695.701135064717,2696.553182289762,2695.0,2695.0,0.038848140337857814,0.0384327796828544,0.02217659397084105,0.022235931467692968,131789,246830,1.8729180735873252,2342689,3304388,1.4105107421428964,0.2591470301850049,0.2511076923076923,0.968977696284718,1.3747274652471337,0.06765256328266389,1.3660755157470703
2018-11-20,2024-12-22 14:24:15.545550,22.575106126376664,22.479999542236328,24,31,2639.348985566735,2640.3005970818685,2640.0,2640.0,0.04928203755387005,0.04815019448168991,0.02217659397084105,0.02221615249768248,238619,284131,1.1907308303194633,2354628,3643352,1.547315329640181,0.28611669921875,0.2669720703125,0.9330880407941061,1.444805655738054,0.09510658414033557,1.400012493133545
2018-11-21,2024-12-22 14:24:16.962134,21.005078166978603,20.799999237060547,30,37,2648.547182589951,2650.451077801969,2650.0,2650.0,0.0417991555706098,0.04046593004983513,0.022374378781128735,0.022582031783260924,177637,360146,2.027426718532738,2449729,3736315,1.5251952358811933,0.27344164648910413,0.2708522195318806,0.9905302393016174,1.3270924709397005,0.20507892991805576,1.4163827896118164
2018-11-23,2024-12-22 14:24:18.562540,21.699004413029442,21.520000457763672,28,35,2629.298725852026,2630.551246726567,2630.0,2630.0,0.045361160361522844,0.043080143489421,0.022374378781128735,0.022539184516461835,60980,143908,2.359921285667432,2153471,3458302,1.6059199311251464,0.26856966192170817,0.25156645907473313,0.9366897857140256,1.4232612287094397,0.1790039552657703,1.6001546382904053
2018-11-26,2024-12-22 14:24:19.952830,19.02902999122917,18.899999618530273,25,32,2668.9983877974396,2670.651341241951,2670.0,2670.0,0.03554946198278625,0.034024564059650445,0.022275488820911963,0.022348008603162505,193643,338589,1.7485217642775623,2540847,3701639,1.456852380328292,0.24380190082644632,0.2428380991735537,0.9960467836812367,1.3881760809509691,0.12903037269889595,1.3900954723358154
2018-11-27,2024-12-22 14:24:21.314785,19.043182784828232,19.020000457763672,24,31,2683.948320724802,2685.4008237745697,2685.0,2685.0,0.03600193148372824,0.03418979576767907,0.022967615882571304,0.022987387422428573,125228,228397,1.823849298878845,2650756,3829646,1.444737274950995,0.17597463054187193,0.2517576354679803,1.4306473307700813,1.3155714862471009,0.02318232706456058,1.3617584705352783
2018-11-28,2024-12-22 14:24:22.714943,18.51055913669189,18.489999771118164,30,37,2743.6473072754147,2744.248161931166,2745.0,2745.0,0.03246070732607062,0.032783963507672806,0.022967615882571304,0.02310601255715226,193475,263382,1.3613231683680063,2826495,3795241,1.34273756012305,0.2091502766251729,0.25176728907330564,1.2037626396474173,1.2913449512687345,0.02055936557372462,1.3999652862548828
2018-11-29,2024-12-22 14:24:24.297623,18.821433069158044,18.790000915527344,29,36,2745.601158937381,2746.102617032745,2745.0,2745.0,0.03349182311796361,0.0338940994143561,0.022967615882571304,0.0230269299157817,29343,50623,1.7252155539651706,483934,632608,1.30721957952944,0.24455520504731862,0.24146214511041011,0.9873523038026935,1.2723280777475152,0.031432153630699844,1.5825018882751465
2018-11-30,2024-12-22 14:24:25.681178,18.069319475187704,18.06999969482422,28,35,2765.5510276847717,2766.1025445538535,2765.0,2765.0,0.030909508369046938,0.030976309420214402,0.022967615882571304,0.023000568340413835,128740,159823,1.2414401118533478,490372,666598,1.359372068552038,0.2176450267379679,0.23627989304812833,1.0856204554243996,1.274499087415689,0.0006802196365143232,1.3833563327789307
2018-12-03,2024-12-22 14:24:27.050984,16.456332488409377,16.440000534057617,25,32,2792.404013215594,2792.8955592816487,2790.0,2795.0,0.025447834374253468,0.025721647277567032,0.02286875525132639,0.022901709338045584,55037,75698,1.375402002289369,521707,651751,1.249266350652761,0.2353589881593111,0.22366953713670612,0.950333526184721,1.3305622286635672,0.016331954351759492,1.3696141242980957
2018-12-04,2024-12-22 14:24:28.403444,20.77783541870841,20.739999771118164,24,31,2702.9966836971594,2703.4467258903755,2705.0,2705.0,0.04237931808551279,0.0407058750385924,0.023560677071062384,0.023577148482868602,121423,115258,0.9492270821837708,477190,708810,1.485383180703703,0.23396928176795584,0.23918408839779007,1.0222884243197623,1.4015779117279799,0.03783564759024571,1.3522670269012451
2018-12-06,2024-12-22 14:24:30.012017,21.210256175372223,21.190000534057617,29,36,2693.2465469565104,2693.7469545266104,2695.0,2695.0,0.04242678598429061,0.04356227486054211,0.023461845751397384,0.023580442748951377,87271,155060,1.7767643317940667,476119,679645,1.4274687630613354,0.2129075723830735,0.24604855233853004,1.1556590006851786,1.3708447205585947,0.020255641314605555,1.6083900928497314
2018-12-07,2024-12-22 14:24:31.382672,23.381636160478696,23.229999542236328,28,35,2636.4527210231113,2637.004666275052,2635.0,2635.0,0.05134024615390564,0.05270794437543318,0.023066471627346173,0.023198271686703884,55189,159912,2.897533928862636,451890,755415,1.67167894841665,0.2558830102622577,0.24572725199543896,0.960310931716764,1.4291143944738156,0.1516366182423674,1.370474100112915
2018-12-10,2024-12-22 14:24:32.748745,22.65317969089993,22.639999389648438,25,32,2644.549241010895,2645.2004268242736,2645.0,2645.0,0.04747489989946642,0.04897724489683572,0.023066471627346173,0.0231126026361179,37932,137396,3.6221659812295686,155676,493415,3.1694994732649864,0.2704252656434475,0.25465891381345923,0.9416979334661133,1.388208913316331,0.0131803012514915,1.3658883571624756
2018-12-11,2024-12-22 14:24:34.144120,21.841032797965976,21.760000228881836,24,31,2642.203510076324,2642.7955264566904,2640.0,2645.0,0.04301583320619278,0.04547740783176558,0.02267101932749134,0.022697385246904102,12289,63140,5.13792822849703,138617,543214,3.918812266893671,0.22802048780487805,0.24843329268292685,1.0895218016352832,1.370779798705207,0.08103256908414025,1.3951809406280518
2018-12-12,2024-12-22 14:24:35.754506,21.50095797587969,21.459999084472656,30,37,2653.6473188773425,2654.3985431926553,2655.0,2655.0,0.04379600784131474,0.045340251991546066,0.02286875525132639,0.023053291143688277,142469,170715,1.1982606742519426,993777,1856963,1.8685912433071001,0.26985597295266717,0.2643414725770098,0.9795650238335669,1.3395279981844095,0.04095889140703335,1.6101295948028564
2018-12-13,2024-12-22 14:24:37.130745,20.74221212203672,20.649999618530273,29,36,2646.1021704844793,2646.653984385952,2645.0,2645.0,0.040440820722089973,0.04262281337481489,0.023461845751397384,0.023540911197831114,56430,98035,1.7372851320219742,935285,1651805,1.7660980342890136,0.2088307558644657,0.25917645525629884,1.241083738759765,1.3555702785353168,0.09221250350644539,1.3760299682617188
2018-12-14,2024-12-22 14:24:38.499799,21.710820961013088,21.6299991607666,28,35,2603.8478049214973,2604.4988160147223,2605.0,2605.0,0.043947168437744565,0.04608715497125946,0.023461845751397384,0.023544205523602004,154021,204441,1.3273579576810954,924841,1706745,1.8454469470968524,0.26680008628127694,0.25284831751509923,0.9477070305312086,1.4761063220351938,0.08082180024648622,1.3688442707061768
2018-12-17,2024-12-22 14:24:40.108261,24.59775601026635,24.520000457763672,25,32,2554.198627538101,2554.7494579422237,2555.0,2555.0,0.05791154722369954,0.05713322235814953,0.023461845751397384,0.023481612406039618,131701,203293,1.5435949613138853,991686,1803466,1.8185857216901318,0.28370958296362025,0.2724089618456078,0.9601683489152303,1.590898044823683,0.07775555250267985,1.6082618236541748
2018-12-18,2024-12-22 14:24:41.491274,25.69170536901673,25.579999923706055,24,31,2537.0032884571215,2537.154502756729,2535.0,2535.0,0.0630446038498383,0.06246527238770297,0.023363009547675697,0.023376187990379126,185532,228175,1.2298417523661687,1025005,1831680,1.7869961609943366,0.26114918594687236,0.3006995715509854,1.1514474780409965,1.3913870645222508,0.11170544531067605,1.3827345371246338
2018-12-19,2024-12-22 14:24:42.905803,25.60849668594742,25.579999923706055,30,37,2505.300603483836,2506.2029854168436,2505.0,2505.0,0.06266389831588715,0.05949106337040475,0.023363009547675697,0.023455256823102927,127673,440566,3.450737430780196,0,0,0.0,0.29364266862170085,0.294033211143695,1.0013299924150236,1.4058179613525144,0.028496762241363882,1.4143328666687012
2018-12-20,2024-12-22 14:24:44.499442,28.47945029651133,28.3799991607666,29,36,2486.0020051981064,2487.794532016557,2485.0,2490.0,0.07828307315241667,0.07316244442961035,0.02405476042543684,0.02405476042543684,134090,356101,2.6556864792303676,1058598,1847880,1.745591811055755,0.3141889337641357,0.29452374798061387,0.9374096803858641,1.5682526538837633,0.09945113574472941,1.5934300422668457
2018-12-21,2024-12-22 14:24:45.868565,30.289821011580674,30.110000610351562,28,35,2413.146427295327,2413.9975889095062,2415.0,2415.0,0.08901964388504781,0.08431234527269628,0.023955953518813775,0.02397242167557433,196516,353176,1.797186997496387,1024039,1886422,1.8421388247908528,0.28628031746031746,0.34207642857142856,1.1949002697988318,1.441167844388282,0.17982040122911158,1.3689243793487549
2018-12-24,2024-12-22 14:24:47.236594,36.31344384850379,36.06999969482422,25,32,2343.547475418763,2344.0980003604236,2345.0,2345.0,0.13500571582774093,0.1221672091415903,0.02405476042543684,0.024061347378987352,233431,269427,1.1542040260291049,0,0,0.0,0.36622525252525256,0.3676149961149961,1.0037947781595091,1.4522959586470947,0.24344415367956884,1.3678324222564697
2018-12-26,2024-12-22 14:24:48.685959,30.47774610301638,30.40999984741211,30,37,2470.901872478535,2471.052673215759,2470.0,2470.0,0.08800039018609865,0.08307892382131753,0.023955953518813775,0.024002064016035652,215891,385939,1.7876567341853065,1349557,2272130,1.6836117333317526,0.33642284057971017,0.31469878260869566,0.9354263285644325,1.4500894878775383,0.06774625560426983,1.4491653442382812
2018-12-27,2024-12-22 14:24:50.277006,30.156811377384695,29.959999084472656,29,36,2494.54908586959,2494.498749099465,2495.0,2495.0,0.08692571660459622,0.08240089025385762,0.024153562450898836,0.024212841323418968,86310,114179,1.3228942185146564,302871,547777,1.808614888847067,0.3415222881355932,0.3355962711864407,0.9826482277876993,1.2595974615534993,0.19681229291203906,1.5907843112945557
2018-12-28,2024-12-22 14:24:51.650660,28.307488641724177,28.34000015258789,28,35,2488.4971006385886,2488.3961555219666,2490.0,2490.0,0.07667625582034242,0.07437201223469199,0.023758325060155117,0.023890079535737456,80362,112034,1.394116622284164,270710,549689,2.03054560230505,0.28520099750623445,0.3288442227763923,1.1530262013519212,1.3278187306040574,0.03251151086371351,1.3734562397003174
2018-12-31,2024-12-22 14:24:53.055664,25.443345235738807,25.420000076293945,25,32,2510.0,2509.749439977901,2510.0,2510.0,0.061566287782167294,0.0612540879451639,0.024252359595681148,0.024258945898476655,53039,106080,2.0000377081015857,305199,586007,1.9200816516436816,0.2896940226171244,0.3068815024232633,1.0593297702550626,1.3283059197802223,0.023345159444861707,1.404806137084961
